Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Class16,Class17,Class18,Class19,Class20,Class21,Class22
0.004385965,0.349498328,0.007707129,0.027221172,0.016971279,0.001305483,0.642857143,0.032136106,0.333333333,0.202020202,0.095300261,0.698473282,0,0.04040404,0.038461538,0.004147465,0.138157895,0.435538752,0.030100334,0.019736842,0.016129032,0.214285714,0.399258344,0.09394314,0.330037083,0.097651422,0.079110012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.009933775,0.591537133,0.006908463,0.25,0.089256198,0.042975207,0.652490887,0.25,0.25,0.047619048,0.09602649,0.096313364,0.003549246,0.009760426,0.047619048,0.004147465,0.140495868,0.549668874,0.02718894,0.047619048,0.047619048,0.057603687,0.365527489,0.099554235,0.349182764,0.105497771,0.080237741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001215067,0.051032807,0.003649635,0.032902468,0.166666667,0.094086022,1,0.041008505,0.06779661,0.010575793,0.024605103,0.029964747,0.005376344,0.005164034,0.026446281,0.003305785,0.408602151,1,0.027027027,0.050847458,0.006986634,0.007638073,0.328282828,0.101010101,0.313131313,0.131313131,0.126262626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002661934,0.285714286,0.005578801,0.029161604,0.082287308,0.011157601,0.8,0.333333333,0.10041841,0.008695652,0.333333333,0.072727273,0.003549246,0.009760426,0.014744802,0.009762901,0.144444444,0.858974359,0.019525802,0.020048603,0.008873114,0.021295475,0.393939394,0.060606061,0.333333333,0.166666667,0.045454545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009933775,0.5,0.036829464,0.095238095,0.045454545,0,0.5,0.5,0.333333333,0.045454545,1,0.125,0,0.333333333,0.136363636,0.004115226,0.1,0.909090909,0.024691358,0.00462963,0.045454545,0.007205765,0.282868526,0.115537849,0.304780876,0.167330677,0.129482072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.002764977,0.706467662,0.02739726,0.055555556,0.0249066,8.36E-04,0.333333333,0.055555556,0.808139535,0.083333333,0.388888889,0.125,0,0.04856787,0.019900498,0.018731988,0.069738481,0.583333333,0.333333333,0.003686636,0.019900498,0.125,0.326848249,0.120622568,0.3307393,0.13229572,0.085603113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.055555556,1,0.007707129,0.568627451,0.016971279,0.001305483,0.652490887,0.242314647,0.25,0.090909091,0.272727273,0.483622351,3.04E-04,0.05,0.05,0.006841505,0.690992018,0.454545455,0.055555556,0.166666667,0.152941176,0.083550914,0.372670807,0.161490683,0.285714286,0.124223602,0.055900621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025,1,0.036764706,0.029161604,0.071428571,0.007098492,0.652490887,0.152173913,0.5,0.05,0.4,0.5,0.003549246,0.1,0.2,0.068062827,0.1,0.461077844,0.031413613,0.020048603,0.25,0.142857143,0.34973262,0.143315508,0.311229947,0.110160428,0.085561497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512287,0.696969697,0.036829464,0.142857143,0.125,9.11E-04,0.652490887,0.333333333,0.333333333,0.333333333,1,0.214285714,3.04E-04,0.142857143,0.136363636,0.041666667,0.166666667,0.714285714,0.142857143,0.020048603,0.111111111,0.333333333,0.331719128,0.140435835,0.318401937,0.129539952,0.079903148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.009708738,0.288888889,0.022222222,0.055555556,0.082287308,0.013605442,0.833333333,0.111111111,0.166666667,0.024390244,0.166666667,0.166666667,0.005277045,0.005164034,0.022222222,0.009762901,0.113945578,0.750325521,0.019525802,0.028301887,0.055555556,0.047619048,0.288713911,0.133858268,0.401574803,0.104986877,0.070866142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006036217,0.666666667,0.02739726,0.166666667,0.089256198,0.042975207,1,0.166666667,0.333333333,0.035714286,0.5,0.1,0.003549246,0.142857143,0.029069767,0.005813953,0.140495868,0.88,0.052325581,0.195652174,0.166666667,0.04109589,0.360294118,0.110294118,0.31127451,0.107843137,0.110294118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009615385,0.471751412,0.003957784,0.25,0.333333333,0.01055409,1,0.12,0.25,0.03030303,0.285714286,0.25,0.005277045,0.117647059,0.25,0.03030303,0.690992018,1,0.023945268,0.020048603,0.25,0.03030303,0.383947939,0.140997831,0.288503254,0.125813449,0.060737527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003454231,0.591537133,0.02739726,0.148148148,0.089256198,0.042975207,0.8,0.042314335,0.195852535,0.011520737,0.156911582,0.096313364,3.04E-04,0.04856787,0.026446281,0.004147465,0.186046512,0.822222222,0.02718894,0.222222222,0.027633851,0.057603687,0.35483871,0.087557604,0.329493088,0.1359447,0.092165899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014084507,1,0.036764706,0.136363636,0.011981567,0.002512563,0.5,0.2,0.310200669,0.03030303,0.5,0.483622351,0,0.042553191,0.2,0.047619048,0.095238095,0.791457286,0.045454545,0.016257089,0.074468085,0.074414716,0.299528302,0.075471698,0.33254717,0.186320755,0.106132075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009009009,1,0.011428571,0.053333333,0.011981567,8.64E-04,0.5,0.333333333,0.195852535,0.053333333,0.105882353,0.096313364,0,0.018018018,0.053333333,0.013333333,0.047465438,0.435538752,0.02718894,0.016257089,1,0.057603687,0.362637363,0.087912088,0.304029304,0.095238095,0.15018315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004385965,0.591537133,0.041916168,0.029161604,0.180851064,0.014084507,0.652490887,0.152173913,0.310200669,0.02617801,0.455882353,0.166666667,0.021276596,0.056886228,0.1875,0.068062827,0.763888889,0.435538752,0.333333333,0.020048603,0.027633851,0.166666667,0.366559486,0.147909968,0.382636656,0.080385852,0.022508039,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003174603,0.5,2.91E-03,0.111111111,0.130813953,0.075581395,0.571428571,0.111111111,0.068965517,0.002906977,0.5,0.15,0.002906977,0.034482759,0.05,0.001953125,0.139534884,1,0.027027027,0.017252604,0.033333333,0.003174603,0.414556962,0.142405063,0.316455696,0.063291139,0.063291139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512287,0.2,0.05,0.032902468,0.0249066,0.004807692,1,0.0625,0.259259259,0.05,0.222222222,0.111111111,3.04E-04,0.260869565,0.086956522,0.068062827,0.2,0.750325521,0.074074074,0.020048603,0.043478261,0.086956522,0.352941176,0.183823529,0.318014706,0.097426471,0.047794118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.111111111,0.714285714,0.003311258,0.043478261,0.1,9.11E-04,1,0.166666667,0.055555556,0.035714286,0.625,0.222222222,3.04E-04,0.042553191,0.166666667,0.002646503,0.125,0.549668874,0.012476371,0.020048603,0.414414414,0.015122873,0.380208333,0.135416667,0.307291667,0.145833333,0.03125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.01E-04,0.071257006,0.036829464,8.01E-04,0,0,0.040832666,0.002401922,0.005604484,8.01E-04,0.832666133,0.007205765,0,0.01521217,0.010408327,0,8.01E-04,0.020016013,0.001601281,0,0.001601281,0.007205765,0.331533477,0.07775378,0.384449244,0.105831533,0.100431965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.00617284,1,0.006908463,0.071428571,0.04880213,0.007098492,1,0.3,0.5,0.214285714,0.785714286,0.222222222,0.003549246,0.055555556,0.111111111,0.013888889,0.090909091,0.666666667,0.090909091,0.020048603,0.130434783,0.074414716,0.289719626,0.108411215,0.321495327,0.134579439,0.145794393,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014084507,0.5,0.036829464,0.007042254,0.015384615,0,0.153846154,0.049295775,0.012295082,0.015384615,0.832666133,0.016393443,0,0.047131148,0.022540984,0,0.004098361,0.077464789,0.00204918,0,0.021126761,0.015384615,0.348648649,0.140540541,0.283783784,0.135135135,0.091891892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0625,0.555555556,0.007707129,0.153409091,0.009988249,9.11E-04,1,0.239130435,0.154142582,0.045454545,0.272727273,0.483622351,3.04E-04,0.042553191,0.083333333,0.00293772,0.111111111,0.435538752,0.012925969,0.073863636,0.083333333,0.032894737,0.263829787,0.059574468,0.391489362,0.125531915,0.159574468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007194245,0.148148148,0.086330935,0.032902468,0.333333333,0.020253165,0.666666667,0.041008505,0.125,0.010575793,0.309352518,0.04526749,0.057142857,0.107913669,0.028571429,0.008888889,0.5,0.750325521,1,0.020048603,0.020576132,0.043165468,0.359621451,0.173501577,0.302839117,0.09148265,0.072555205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.003174603,0.125,0.027027027,0.032902468,0.089256198,0.042975207,0.75,0.054054054,0.0625,0.010575793,0.125,0.054054054,0,0.006427221,0.0625,0.006841505,1,0.9,0.046511628,0.083333333,0.00831758,0.027027027,0.342632956,0.052310375,0.412380122,0.110723627,0.081952921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.003174603,0.666666667,0.002126367,0.053333333,0.029411765,0.007672634,1,0.166666667,0.183246073,0.053333333,0.25,0.104712042,3.04E-04,0.052356021,0.053333333,0.068062827,0.041884817,0.825842697,0.031413613,0.020048603,0.04,0.005235602,0.313672922,0.104557641,0.351206434,0.134048257,0.096514745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002661934,0.069210293,0.003549246,0.029161604,0.04880213,0.007672634,0.652490887,0.041008505,0.050576752,0.007594168,0.091393079,0.031055901,0.003549246,0.009760426,0.007098492,0.002661934,0.076308784,0.796675192,0.016858917,0.020048603,0.008873114,0.021295475,0.317725753,0.107023411,0.367892977,0.117056856,0.090301003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.01E-04,0.071257006,0.036829464,8.01E-04,0,0,0.075757576,0.002401922,0.005604484,0.015151515,0.848484848,0.007205765,0,0.01521217,0.010408327,0,8.01E-04,0.020016013,0.001601281,0,0.001601281,0.007205765,0.309438471,0.096774194,0.366786141,0.133811231,0.093189964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.002764977,0.349498328,0.007594937,0.009677419,0.147058824,0.020253165,0.28,0.024884793,0.310200669,0.011520737,0.075949367,0.12458194,0.029411765,0.012658228,0.015207373,0.008888889,0.962962963,0.142222222,0.070886076,0.003686636,0.018181818,0.074414716,0.37630662,0.132404181,0.303135889,0.118466899,0.069686411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.77E-04,0.2,3.26E-04,0.013346354,0.029411765,0.007672634,0.366861979,0.014648438,0.015625,0.001953125,0.012369792,0.008138021,0,0.002278646,0.008403361,0.001953125,0.067226891,1,0.002278646,0.017252604,0.002278646,0.001627604,0.302325581,0.093023256,0.395348837,0.156976744,0.052325581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002824859,0.471751412,0.003225806,0.014124294,0.011981567,4.61E-04,0.234463277,0.031073446,0.195852535,0.014124294,0.118644068,0.096313364,0,0.006451613,0.015207373,0.017857143,0.0703125,0.115819209,1,0.005649718,0.02259887,0.057603687,0.322580645,0.147849462,0.287634409,0.147849462,0.094086022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.007194245,0.132075472,0.169811321,0.007098492,0.107784431,0.007098492,0.314995563,0.022182786,0.063511831,0.005323869,0.396226415,0.043165468,0.005988024,0.20754717,0.01120797,0.005235602,0.110778443,0.335403727,0.053892216,0.002994012,0.008873114,1,0.333333333,0.080246914,0.345679012,0.104938272,0.12962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.008928571,0.591537133,0.014705882,0.032902468,0.089256198,0.042975207,0.652490887,0.166666667,0.456521739,0.03030303,0.952380952,0.119047619,3.04E-04,0.032,0.136363636,0.004,0.140495868,0.750325521,0.095238095,0.020048603,0.027633851,0.083550914,0.26744186,0.13255814,0.353488372,0.123255814,0.123255814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.007194245,0.206896552,0.362068966,0.00622665,0.107784431,0.002994012,0.292652553,0.00622665,0.120689655,0.00498132,1,0.086206897,0.005988024,0.132075472,0.01120797,0.002994012,0.110778443,0.260273973,0.053892216,0.002994012,0.002994012,0.056603774,0.32962963,0.118518519,0.292592593,0.148148148,0.111111111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003454231,0.8,0.006908463,0.027221172,0.016971279,0.001305483,0.489361702,0.111111111,0.333333333,0.153846154,0.095300261,0.538461538,0,0.055555556,0.111111111,0.004147465,0.100342075,0.435538752,0.02718894,0.018244014,0.027633851,0.083550914,0.265139116,0.090016367,0.301145663,0.135842881,0.207855974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.01E-04,0.071257006,0.036829464,8.01E-04,0,0,0.040832666,0.002401922,0.005604484,8.01E-04,0.832666133,0.007205765,0,0.01521217,0.010408327,0,8.01E-04,0.020016013,0.001601281,0,0.001601281,0.007205765,0.358974359,0.121794872,0.314102564,0.096153846,0.108974359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.001512287,0.16,0.02739726,0.053333333,0.109589041,0.013605442,0.652490887,0.106666667,0.145833333,0.053333333,0.156911582,0.125,0.005277045,0.04856787,0.053333333,0.1,0.2,1,0.020833333,0.020048603,0.04,0.04109589,0.321428571,0.094642857,0.317857143,0.15,0.116071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002661934,0.071770335,0.005578801,0.023923445,1,0.171366594,0.5,0.022182786,0.10041841,0.005323869,0.091393079,0.059972106,0.005277045,0.009760426,0.010204082,0.009762901,0.175675676,0.335403727,0.05,0.010204082,0.008873114,0.023923445,0.355614973,0.14973262,0.29144385,0.139037433,0.064171123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001215067,0.063324538,0.003957784,0.029161604,0.089256198,0.042975207,0.652490887,0.041008505,0.034300792,0.007594168,0.031007752,0.025065963,0.005277045,0.005701254,0.333333333,0.006841505,0.690992018,1,0.027027027,0.020048603,0.006986634,0.018469657,0.377358491,0.075471698,0.323450135,0.110512129,0.113207547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.77E-04,0.085927771,0.02739726,0.032902468,0.079931973,0.013605442,0.564042303,0.046511628,0.063511831,0.010575793,0.156911582,0.0373599,0.005277045,0.04856787,0.012925969,0.008503401,0.113945578,1,0.017006803,0.060606061,0.005287897,0.04109589,0.346067416,0.107865169,0.314606742,0.129213483,0.102247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512287,0.092627599,0.00293772,0.05,0.009988249,0.003984064,0.652490887,0.05,0.1,0.010575793,0.083333333,0.034026465,3.04E-04,0.006427221,0.025,0.004255319,0.173913043,0.904761905,0.025,0.060606061,0.025,0.05,0.31,0.196666667,0.263333333,0.133333333,0.096666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.077348066,0.591537133,0.019230769,0.230769231,0.089256198,0.042975207,0.652490887,0.278481013,0.5,0.202020202,0.692307692,0.5,3.04E-04,0.52293578,1,0.055555556,0.140495868,0.650735294,0.052325581,0.333333333,0.05,0.14084507,0.310195228,0.162689805,0.336225597,0.10845987,0.082429501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.01E-04,0.25,0.036829464,8.01E-04,0,0,0.040832666,0.002401922,0.005604484,8.01E-04,0.832666133,0.007205765,0,0.01521217,0.010408327,0,8.01E-04,0.020016013,0.001601281,0,0.001601281,0.007205765,0.284753363,0.080717489,0.35426009,0.161434978,0.118834081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.018348624,0.164490862,0.166666667,0.467105263,0.016971279,0.00286533,0.652490887,0.666666667,0.135770235,0.022193211,0.166666667,0.222222222,3.04E-04,0.013157895,0.014744802,0.002646503,0.05,0.737288136,0.020887728,0.764705882,0.018348624,0.083550914,0.287148594,0.110441767,0.333333333,0.15060241,0.118473896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.01E-04,0.186813187,0.036829464,8.01E-04,0,0,0.040832666,0.010989011,0.005604484,8.01E-04,0.832666133,0.007205765,0,0.01521217,0.010989011,0,8.01E-04,0.020016013,0.001601281,0,0.001601281,0.007205765,0.333754741,0.09608091,0.333754741,0.137800253,0.098609355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.166666667,0.368421053,0.047619048,0.467105263,0.029411765,0.00286533,1,0.166666667,0.12,0.076923077,0.156911582,0.1,3.04E-04,0.04856787,0.023809524,0.002646503,0.105263158,0.771653543,0.026315789,0.764705882,0.1,0.071428571,0.313117066,0.102961918,0.296191819,0.124118477,0.163610719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014084507,0.926605505,0.02739726,0.009677419,0.04880213,0.007098492,0.314995563,0.049295775,0.195852535,0.037037037,0.296296296,0.111111111,0.003549246,0.057803468,0.019230769,0.004147465,0.111111111,0.335403727,0.02718894,0.003686636,0.027633851,0.075144509,0.323741007,0.071942446,0.383693046,0.134292566,0.086330935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002280502,0.092627599,0.003420753,0.027221172,0.166666667,0.094086022,0.383124287,0.032136106,0.090079818,0.008695652,0.049905482,0.049030787,0.005376344,0.006427221,0.014744802,0.002646503,0.408602151,1,0.012476371,0.018244014,0.00831758,0.037628278,0.346391753,0.090721649,0.305154639,0.140206186,0.117525773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.009933775,1,0.036829464,0.333333333,0.011981567,9.11E-04,0.666666667,0.5,0.5,0.333333333,0.857142857,0.5,3.04E-04,0.142857143,0.25,0.018867925,0.5,0.821621622,0.5,0.020048603,0.125,0.2,0.470588235,0.070588235,0.294117647,0.094117647,0.070588235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006036217,0.666666667,0.036829464,0.041666667,0.027027027,0,0.5,0.166666667,0.208333333,0.2,1,0.277777778,0,0.041666667,0.083333333,0.002012072,0.0625,0.75,0.0125,0,0.010060362,0.007205765,0.360627178,0.151567944,0.308362369,0.108013937,0.071428571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.005025126,0.002512563,0,0.939698492,0.171366594,0.012562814,0,0,0,0,0,0,0,0,0.002512563,0.037688442,0,0.007537688,0,0,0.005025126,0.326370757,0.083550914,0.295039164,0.148825065,0.146214099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00617284,0.5,0.036829464,0.142857143,0.045454545,9.11E-04,0.652490887,0.222222222,0.142857143,0.011111111,1,0.088888889,3.04E-04,0.111111111,0.173076923,0.006841505,0.690992018,0.370581528,0.142857143,0.020048603,0.152941176,0.037628278,0.308988764,0.151685393,0.252808989,0.162921348,0.123595506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003454231,0.591537133,0.006908463,0.029161604,0.109589041,0.007672634,0.652490887,0.042314335,0.195852535,0.011520737,0.091393079,0.096313364,0.003549246,0.009760426,0.017271157,0.004147465,0.178082192,0.825842697,0.02718894,0.020048603,0.027633851,0.057603687,0.332007952,0.137176938,0.290258449,0.123260437,0.117296223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018404908,0.591537133,0.086330935,0.018404908,0.082287308,0.011157601,0.368200837,0.042314335,0.483870968,0.019083969,0.309352518,1,0.0013947,0.444444444,0.017271157,0.1,0.10460251,0.674846626,0.084,0.0041841,0.027633851,0.074414716,0.294170404,0.088789238,0.347085202,0.140807175,0.129147982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001512287,0.555555556,0.025,0.032902468,0.029411765,0.007672634,0.652490887,0.041008505,0.0536862,0.010575793,0.325,0.1,3.04E-04,0.111111111,0.014744802,0.111111111,0.3,0.85,0.012925969,0.020048603,0.00831758,0.015122873,0.305903399,0.096601073,0.291592129,0.155635063,0.150268336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011764706,0.625,0.028571429,0.2,0.180851064,0.011157601,1,0.5,0.25,0.058823529,0.5,0.25,0.021276596,0.206896552,0.1,0.028571429,0.244680851,0.833333333,0.125,0.020048603,0.414414414,0.172413793,0.286842105,0.089473684,0.314473684,0.147368421,0.161842105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009933775,0.591537133,0.036829464,0.555555556,0.2,8.64E-04,0.444444444,0.222222222,1,0.019083969,0.832666133,1,0,0.090909091,0.125,0.018731988,0.090909091,0.8,0.030100334,0.016257089,0.111111111,0.074414716,0.293103448,0.10591133,0.298029557,0.142857143,0.160098522,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.003454231,1,0.036829464,0.053191489,0.011981567,8.64E-04,0.319148936,0.042314335,0.310200669,0.014124294,1,0.12458194,0,0.047131148,0.038461538,0.004147465,0.058823529,0.425531915,0.030100334,0.005649718,0.027633851,0.074414716,0.353293413,0.155688623,0.308383234,0.137724551,0.04491018,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.007194245,0.5,0.132075472,0.012345679,0.12173913,0.007098492,0.365217391,0.037037037,0.080246914,0.005323869,0.832666133,0.043165468,0.005988024,0.132075472,0.024691358,0.002994012,0.144927536,0.335403727,0.066666667,0.00617284,0.012345679,0.056603774,0.362962963,0.066666667,0.303703704,0.177777778,0.088888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.06462585,0.005102041,0.013605442,0.201365188,0.119453925,0.377308707,0.020408163,0.034300792,0.003957784,0.01055409,0.027210884,0.006825939,0.005701254,0.010204082,0.008503401,0.981132075,0.32585752,0.023945268,0.010204082,0.005102041,0.023809524,0.305774278,0.106299213,0.326771654,0.120734908,0.140419948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.77E-04,0.021484375,3.26E-04,0.013346354,0.029411765,0.007672634,0.366861979,0.014648438,0.015625,0.001953125,0.012369792,0.008138021,0,0.002278646,0.004557292,0.001953125,0.039641944,0.796675192,0.002278646,0.017252604,0.002278646,0.001627604,0.399817017,0.095150961,0.332113449,0.107959744,0.064958829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002661934,0.148148148,0.007594937,0.0125,0.939698492,0.171366594,0.6,0.037037037,0.118987342,0.008230453,0.139917695,0.04526749,0.008888889,0.012658228,0.2,0.008888889,0.5,0.335403727,0.070886076,0.004115226,0.020576132,0.021295475,0.303370787,0.087640449,0.35505618,0.125842697,0.128089888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.01E-04,0.214285714,0.036829464,8.01E-04,0,0,0.214285714,0.002401922,0.142857143,8.01E-04,1,0.007205765,0,0.01521217,0.010408327,0,8.01E-04,0.142857143,0.001601281,0,0.001601281,0.071428571,0.328442438,0.112866817,0.337471783,0.144469526,0.076749436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.001512287,0.092627599,0.001652893,0.027221172,0.109589041,0.042975207,0.438356164,0.032258065,0.0536862,0.008695652,0.049905482,0.034026465,0,0.006427221,0.026446281,0.003305785,0.178082192,1,0.012476371,0.017252604,0.00831758,0.015122873,0.354709419,0.158316633,0.318637275,0.104208417,0.064128257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002994012,0.471751412,0.003549246,0.027221172,0.333333333,0.007672634,0.5,0.032136106,0.108108108,0.014124294,0.222222222,0.054054054,0.003549246,0.009760426,0.027027027,0.002994012,0.25,0.796675192,0.016858917,0.017252604,0.02259887,0.021295475,0.410742496,0.101105845,0.331753555,0.101105845,0.055292259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.005714286,0.666666667,0.011428571,0.173598553,0.090909091,9.11E-04,0.652490887,1,0.654178674,0.142857143,0.25,0.25,3.04E-04,0.055555556,0.136363636,0.018731988,0.047465438,0.435538752,0.071428571,0.117540687,0.363636364,0.125,0.367567568,0.124324324,0.281081081,0.140540541,0.086486486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512287,0.092627599,7.56E-04,0.027221172,0.029411765,0.007672634,0.461538462,0.032136106,0.0536862,0.008695652,0.049905482,0.034026465,0,0.006427221,0.014744802,0.002646503,0.039641944,1,0.012476371,0.017252604,0.00831758,0.015122873,0.249363868,0.147582697,0.320610687,0.147582697,0.134860051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512287,0.2,7.56E-04,0.027221172,0.029411765,0.007672634,0.366861979,0.032136106,0.1,0.008695652,0.049905482,0.034026465,0,0.006427221,0.014744802,0.002646503,0.067226891,1,0.012476371,0.107142857,0.00831758,0.015122873,0.275749674,0.012385919,0.384615385,0.179921773,0.147327249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.007194245,0.177644711,0.181818182,0.00998004,0.107784431,0.002994012,0.292652553,0.03992016,0.063511831,0.018348624,0.733606557,0.043912176,0.005988024,0.52293578,0.069860279,0.002994012,0.110778443,0.260273973,0.053892216,0.002994012,0.004098361,0.181818182,0.331471136,0.100558659,0.312849162,0.148975791,0.106145251,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.002764977,0.349498328,0.003225806,0.009677419,0.011981567,8.36E-04,0.174654378,0.024884793,0.310200669,0.011520737,0.056856187,0.12458194,0,0.006451613,0.015207373,0.017857143,0.0703125,0.076958525,1,0.003686636,0.016129032,0.074414716,0.320490368,0.089316988,0.383537653,0.105078809,0.101576182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
