@relation yeast-train.arff

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Class1 numeric
@attribute Class2 numeric
@attribute Class3 numeric
@attribute Class4 numeric
@attribute Class5 numeric
@attribute Class6 numeric
@attribute Class7 numeric
@attribute Class8 numeric
@attribute Class9 numeric
@attribute Class10 numeric
@attribute Class11 numeric
@attribute Class12 numeric
@attribute Class13 numeric
@attribute Class14 numeric
@attribute Class15 numeric
@attribute Class16 numeric
@attribute Class17 numeric
@attribute Class18 numeric
@attribute Class19 numeric
@attribute Class20 numeric
@attribute Class21 numeric
@attribute Class22 numeric

@data
0.002765,0.349498,0.007707,0.032902,0.016971,0.001305,0.564042,0.15,0.310201,0.055556,0.121212,0.727273,0,0.055556,0.015207,0.004147,0.100342,0.421857,0.0301,0.018244,0.032258,0.214286,0.3,0.090244,0.368293,0.119512,0.121951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002662,0.111111,0.028571,0.013605,0.228571,0.020253,0.425,0.041667,0.142857,0.005324,0.142857,0.031056,0.083333,0.012658,0.028571,0.008889,1,0.335404,0.333333,0.010204,0.008873,0.02381,0.263889,0.054398,0.344907,0.164352,0.172454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002907,0.075581,0.002907,0.029162,0.402062,0.268041,0.652491,0.041009,0.026163,0.007594,0.087209,0.02339,0.006826,0.005814,0.026446,0.010309,0.464832,0.391736,0.014535,0.020049,0.014535,0.004557,0.291667,0.075,0.411667,0.111667,0.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003992,1,0.006908,0.055556,0.011982,0.000911,0.652491,0.166667,0.310201,0.090909,0.238095,0.181818,0.000304,0.095238,0.2,0.004147,0.047465,0.349635,0.047619,0.020049,0.5,0.074415,0.283364,0.034735,0.382084,0.162706,0.137112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.75,0.006908,0.081967,0.011982,0.002049,0.583333,0.153846,0.310201,0.011521,0.067358,0.124582,0,0.006908,0.017271,0.004147,0.100342,0.620902,0.076923,0.067623,0.027634,0.074415,0.288945,0.066164,0.360134,0.144891,0.139866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.333333,0.047619,0.081967,0.109375,0.015625,1,0.0625,0.142857,0.010576,0.40625,0.142857,0.000304,0.034483,0.047619,0.002938,0.333333,1,0.068966,0.067623,0.034483,0.047619,0.311577,0.076146,0.312354,0.156177,0.143745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512,0.207547,0.028571,0.029162,0.109375,0.015625,0.652491,0.041958,0.085714,0.008696,0.264151,0.046875,0.000304,0.006993,0.037736,0.028571,0.085714,0.803571,0.046875,0.020049,0.034965,0.015123,0.274747,0.119192,0.335354,0.143434,0.127273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.022727,0.69697,0.006908,0.25,0.082287,0.013605,0.652491,0.5,0.333333,1,0.5,0.698473,0.005277,0.090909,0.333333,0.035714,0.113946,0.750326,0.052326,0.195652,0.166667,0.077519,0.313901,0.040359,0.430493,0.168161,0.047085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.000801,0.307692,0.666667,0.000801,0.017241,0,0.4,0.166667,0.12069,0.000801,0.832666,0.086207,0,0.015212,0.010408,0,0.038462,0.345455,0.001601,0.072727,0.001601,0.038462,0.287625,0.053512,0.371237,0.090301,0.197324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.009934,0.333333,0.003311,0.125,0.029412,0.007673,0.652491,0.166667,0.393939,0.015625,0.625,0.1,0.000304,0.083333,0.027027,0.004255,0.121212,0.833333,0.151515,0.230769,0.034965,0.015123,0.235088,0.066667,0.364912,0.192982,0.140351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003454,0.591537,1,0.032902,0.079932,0.013605,0.652491,0.058824,0.095238,0.010576,0.832666,0.044118,0.005277,0.047619,0.051471,0.028571,0.113946,0.421857,0.028571,0.020049,0.047619,0.038462,0.334507,0.084507,0.338028,0.123239,0.119718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002907,0.075581,0.002907,0.029162,0.212963,0.119454,0.884615,0.041009,0.026163,0.007594,0.087209,0.02339,0.006826,0.005814,0.006987,0.02439,0.464832,0.428571,0.014535,0.020049,0.014535,0.004557,0.241509,0.079245,0.332075,0.169811,0.177358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077348,0.349498,0.005525,0.016575,0.011982,0.000836,0.383124,0.038674,0.80814,0.038674,0.25,0.375,0,0.033149,0.125,0.018732,0.100342,0.370582,0.0301,0.018244,0.022099,0.125,0.326772,0.062992,0.370079,0.133858,0.106299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006452,0.387097,0.010471,0.027221,0.016971,0.001305,0.352363,0.032136,0.195853,0.022193,0.0953,0.113577,0,0.010471,0.333333,0.005236,0.44,0.435539,0.027189,0.016257,0.03871,0.811518,0.307393,0.035019,0.437743,0.079767,0.140078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.001512,0.092628,0.027397,0.029162,0.109589,0.042975,0.652491,0.041009,0.063512,0.008696,0.156912,0.03736,0.000304,0.048568,0.026446,0.003306,0.333333,1,0.013699,0.020049,0.008318,0.041096,0.261062,0.088496,0.29646,0.154867,0.199115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512,0.092628,0.001653,0.027221,0.109589,0.042975,0.705882,0.058824,0.053686,0.008696,0.049905,0.034026,0,0.006427,0.026446,0.003306,0.178082,1,0.012476,0.017253,0.008318,0.015123,0.333333,0.05914,0.387097,0.096774,0.123656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002865,0.235294,0.011628,0.083095,0.089256,0.042975,1,0.117647,0.100418,0.007594,0.176471,0.117647,0.001395,0.005731,0.058824,0.009763,0.8,0.750326,0.046512,0.08596,0.006987,0.02,0.34456,0.075993,0.316062,0.124352,0.139033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002662,0.363636,0.036829,0.007098,0.142857,0.020253,0.314996,0.074074,0.118987,0.005324,0.832666,0.031056,0.008889,0.111111,0.04,0.04,0.285714,0.335404,0.070886,0.001775,0.008873,0.021295,0.289231,0.101538,0.366154,0.113846,0.129231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.005425,1,0.076923,0.173599,0.015385,0.000911,0.661538,1,0.195853,0.2,0.166667,0.111111,0.000304,0.006908,0.083333,0.012048,0.166667,0.666667,0.076923,0.153846,0.125,0.066667,0.26096,0.096033,0.365344,0.135699,0.141962,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032258,0.349498,0.003226,0.032258,0.05,0.001305,0.419255,0.045455,1,0.05,0.0953,0.363636,0,0.006452,0.015504,0.25,0.047465,0.435539,0.0301,0.016257,0.05,0.2,0.349315,0.130137,0.287671,0.164384,0.068493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000801,0.186813,0.036829,0.000801,0,0,0.040833,0.010989,0.005604,0.000801,0.832666,0.007206,0,0.015212,0.010989,0,0.000801,0.020016,0.001601,0,0.001601,0.007206,0.331825,0.098039,0.331825,0.125189,0.113122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.000977,0.085928,0.027397,0.013605,0.121739,0.013605,0.377309,0.020408,0.063512,0.004981,0.156912,0.03736,0.005797,0.048568,0.011208,0.008503,0.144928,1,0.066667,0.017253,0.008696,0.041096,0.22963,0.022222,0.37037,0.22963,0.148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003175,0.085928,0.027397,0.013605,0.121739,0.013605,0.377309,0.020408,0.063512,0.004981,0.156912,0.03736,0.005797,0.048568,0.011208,0.008503,0.144928,1,0.066667,0.017253,0.008696,0.041096,0.371212,0.098485,0.30303,0.106061,0.121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.142857,0.027397,0.007813,0.024907,0,0.5,0.006227,0.074074,0.004981,0.333333,0.03736,0,0.111111,0.011208,0.001245,0.285714,0.260274,0.859375,0.001245,0.037037,0.041096,0.224522,0.078025,0.347134,0.140127,0.210191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.008,0.384,0.011494,0.027221,0.142857,0.013605,0.377309,0.034483,0.310201,0.022193,0.166667,0.124582,0.005277,0.011494,0.016,0.017857,0.333333,0.435539,1,0.016257,0.016129,0.168,0.223796,0.076487,0.29745,0.164306,0.23796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.001215,0.051033,0.00365,0.029162,0.02454,0.007362,1,0.041009,0.019745,0.007594,0.024605,0.02339,0.000304,0.005164,0.010949,0.001953,0.333333,0.793865,0.333333,0.020049,0.006987,0.004557,0.239198,0.117284,0.395062,0.126543,0.121914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007194,0.285714,0.086331,0.032902,0.333333,0.020253,0.666667,0.041009,0.142857,0.010576,0.309353,0.045267,0.057143,0.107914,0.028571,0.008889,0.690992,0.421857,0.333333,0.020049,0.020576,0.142857,0.228235,0.075294,0.555294,0.065882,0.075294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002765,0.318433,0.003226,0.009677,0.011982,0.000461,0.473684,0.105263,1,0.210526,0.053917,0.5,0,0.052632,0.105263,0.018732,0.047465,0.105263,0.052632,0.003687,0.016129,0.2,0.309278,0.097938,0.350515,0.118557,0.123711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012658,0.164491,0.002611,0.467105,0.016971,0.001305,0.694444,0.085526,0.192547,0.125,0.0953,0.161491,0.000304,0.006579,0.027027,0.003106,0.043081,0.769231,0.024845,0.090909,0.027027,0.083551,0.365591,0.087814,0.317204,0.11828,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.008,1,0.006908,0.011749,0.024,0.001305,0.267624,0.042314,0.310201,0.022193,0.0953,0.124582,0,0.006908,0.017271,0.004147,0.047465,0.137076,0.048,0.005222,0.027634,0.168,0.243402,0.070381,0.372434,0.120235,0.193548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002281,0.2,0.036829,0.005701,0.008547,0,0.383124,0.04,0.166667,0.01626,1,0.049031,0,0.04,0.010408,0.021277,0.100342,0.370582,0.021277,0.018244,0.001601,0.059829,0.295224,0.040521,0.331404,0.150507,0.182344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003454,1,0.006908,0.027221,0.083333,0.000864,0.625,0.166667,0.333333,0.016575,0.583333,0.125,0,0.006908,0.0625,0.004147,0.047465,0.625,0.0625,0.016257,0.076923,0.074415,0.311355,0.108059,0.375458,0.111722,0.093407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004386,0.087719,0.004386,0.029162,0.007898,0.000911,0.652491,0.041009,0.100877,0.007594,0.04675,0.049031,0.000304,0.005164,0.006987,0.002193,0.138158,0.750326,0.007982,0.020049,0.006987,0.037628,0.2723,0.075117,0.28169,0.211268,0.159624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.318433,0.006667,0.025641,0.12,0.02,0.512821,0.102564,0.195853,0.012821,0.068889,0.096313,0.008889,0.011111,0.051282,0.013889,0.962963,0.333333,0.064444,0.003687,0.051282,0.057604,0.267717,0.102362,0.314961,0.141732,0.173228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.001215,0.051033,0.002938,0.032902,0.212963,0.119454,0.833333,0.041009,0.019745,0.010576,0.024605,0.029965,0.006826,0.005164,0.012926,0.002938,0.571429,0.421857,0.012926,0.020049,0.006987,0.007638,0.241301,0.078722,0.439817,0.131774,0.108386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002765,0.318433,0.014925,0.009677,0.939698,0.294118,0.365217,0.024885,0.195853,0.011521,0.119403,0.096313,0,0.029851,0.015207,0.014925,0.690992,0.234783,0.074627,0.003687,0.016129,0.057604,0.264789,0.019718,0.467606,0.157746,0.090141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.001512,0.092628,0.002938,0.06,0.089256,0.042975,0.564042,0.05,0.12,0.02,0.049905,0.034026,0,0.006427,0.026446,0.003306,0.140496,1,0.012926,0.02,0.008318,0.04,0.380165,0.046488,0.325413,0.134298,0.113636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001395,0.041841,0.005579,0.006974,0.81128,1,0.368201,0.011158,0.100418,0.004184,0.016736,0.059972,0.001395,0.002789,0.002789,0.014286,0.128571,0.796675,0.019526,0.005115,0.005579,0.018131,0.298643,0.095023,0.280543,0.221719,0.104072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002907,0.471751,0.036829,0.125,0.130814,0.075581,0.340116,0.125,0.166667,0.027778,1,0.222222,0.002907,0.047131,0.428571,0,0.333333,0.5,0.157407,0.00565,0.022599,0.008475,0.279343,0.107981,0.396714,0.107981,0.107981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.009934,0.098592,0.003311,0.027221,0.029412,0.007673,0.366862,0.066667,0.053686,0.043478,0.217391,0.043478,0,0.086957,0.014745,0.002647,0.083333,0.830508,0.012476,0.017253,0.033333,0.015123,0.328125,0.0875,0.315625,0.140625,0.128125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.262458,0.046512,0.33887,0.146179,0.20598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.310345,0.097503,0.32937,0.148633,0.11415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.299304,0.077726,0.367749,0.12587,0.12935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.338422,0.091603,0.305344,0.094148,0.170483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.217949,0.051282,0.410256,0.198718,0.121795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.261176,0.094118,0.305882,0.16,0.178824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.329588,0.123596,0.325843,0.089888,0.131086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.19798,0.058586,0.573737,0.1,0.069697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.26423,0.054814,0.397048,0.140548,0.143359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.24581,0.139665,0.268156,0.195531,0.150838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.350775,0.077519,0.296512,0.153101,0.122093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0.29661,0.059322,0.275424,0.245763,0.122881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.000977,0.181818,0.000326,0.033613,0.029412,0.007673,0.424242,0.166667,0.195652,0.030303,0.032609,0.333333,0,0.015152,0.136364,0.001953,0.333333,0.865546,0.015152,0.054348,0.002279,0.001628,0.273256,0.104651,0.261628,0.180233,0.180233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002611,0.515152,0.362069,0.015528,0.017241,0.001305,0.419255,0.030303,0.192547,0.034161,0.189655,0.483622,0,0.011561,0.011749,0.003106,0.100342,0.370582,0.024845,0.018244,0.011749,0.151515,0.280313,0.071708,0.354628,0.15515,0.138201,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.003175,0.651934,0.002938,0.040161,0.029412,0.007673,1,0.083333,0.268519,0.016575,0.5,0.047619,0.000304,0.027778,0.097222,0.013889,0.071429,1,0.024096,0.055556,0.027778,0.015123,0.245714,0.131429,0.322857,0.148571,0.151429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.03125,0.333333,0.008596,0.434783,0.052632,0.002865,0.666667,0.333333,0.105263,0.008696,0.5,0.125,0.000304,0.007353,0.014745,0.002647,0.166667,0.846154,0.012476,0.217391,0.01006,0.03125,0.316731,0.0447,0.412516,0.127714,0.09834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.109827,0.027397,0.006227,0.955556,0.171367,0.302885,0.006227,0.098266,0.011561,0.315789,0.131579,0,0.057803,0.071429,0.022222,0.222222,0.5,0.052632,0.001245,0,0.078947,0.234652,0.042111,0.487316,0.129883,0.106038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006036,1,0.007707,0.041667,0.027027,0.000864,0.5,0.333333,1,0.333333,0.25,1,0,0.041667,0.083333,0.018732,0.047465,0.521127,0.0301,0.003687,0.333333,0.074415,0.347584,0.072491,0.299257,0.156134,0.124535,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002662,0.363636,0.007595,0.029162,0.142857,0.020253,0.652491,0.041009,0.118987,0.007594,0.333333,0.031056,0.008889,0.111111,0.04,0.04,0.285714,0.349635,0.070886,0.020049,0.008873,0.021295,0.278873,0.092958,0.304225,0.146479,0.177465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002662,0.363636,0.036829,0.007098,0.142857,0.020253,0.314996,0.074074,0.118987,0.005324,0.832666,0.031056,0.008889,0.111111,0.04,0.04,0.285714,0.335404,0.070886,0.001775,0.008873,0.021295,0.217857,0.057143,0.357143,0.196429,0.171429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.318433,0.008596,0.091912,0.011982,0.002865,0.625,0.051471,0.195853,0.011521,0.053917,0.096313,0,0.007353,0.015207,0.004255,0.125,1,0.027189,0.153846,0.016129,0.057604,0.29235,0.103825,0.34153,0.132514,0.129781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001215,0.063325,0.003958,0.029162,0.939698,0.171367,0.652491,0.041009,0.034301,0.007594,0.031008,0.025066,0.005277,0.005164,0.026446,0.006596,0.140496,0.832669,0.015831,0.020049,0.006987,0.01847,0.310345,0.1,0.327586,0.155172,0.106897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003992,1,0.036829,0.036036,0.011982,0.000864,0.352363,0.042314,0.310201,0.011521,0.832666,0.124582,0,0.067864,0.06986,0.004147,0.047465,0.435539,0.0301,0.016257,0.027634,0.074415,0.277924,0.042707,0.390933,0.139947,0.148489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.066667,0.318433,0.013889,0.333333,0.166667,0.094086,0.652491,0.436364,0.5,0.066667,0.166667,0.2,0.005376,0.066667,0.061111,0.006842,1,0.933333,0.066667,0.117541,0.054545,0.083551,0.357751,0.045997,0.308348,0.11414,0.173765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002907,0.083333,0.002938,0.032902,0.955556,0.268041,0.62,0.02879,0.026163,0.010576,0.087209,0.029965,0.006826,0.005814,0.026446,0.022222,0.464832,0.600775,0.041667,0.02,0.014535,0.041667,0.296296,0.053241,0.386574,0.12963,0.134259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000588,0.056886,0.041916,0.032902,1,0.171367,0.564042,0.02879,0.102564,0.010576,0.152695,0.051282,0.005988,0.056886,0.025641,0.03125,0.175676,0.421857,0.333333,0.012926,0.008696,0.032934,0.308989,0.050562,0.410112,0.11236,0.117978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512,0.5,0.003958,0.032902,0.4,0.010554,0.564042,0.032136,0.090909,0.010576,0.049905,0.034026,0.005277,0.006427,0.014745,0.090909,0.108179,1,0.1,0.017253,0.008318,0.125,0.357401,0.038909,0.370237,0.117529,0.115925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002532,0.056886,0.090909,0,0.939698,0.171367,0.363636,0.002994,0.118987,0,0.152695,0.023952,0.008889,0.056886,0.007595,0.008889,0.202532,0.142222,0.5,0.002994,0.002994,0.032934,0.29249,0.067194,0.272727,0.166008,0.201581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512,0.092628,0.066667,0.032902,0.029412,0.007673,0.564042,0.066667,0.066667,0.010576,0.049905,0.034026,0,0.006427,0.014745,0.002938,0.133333,0.816901,0.012926,0.017253,0.008318,0.066667,0.255319,0.089835,0.307329,0.179669,0.167849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003454,0.591537,0.666667,0.032902,0.212963,0.119454,1,0.042314,0.195853,0.011561,0.188406,0.483622,0.006826,0.011561,0.017271,0.045455,0.690992,0.421857,0.090909,0.020049,0.027634,0.786207,0.282609,0.073913,0.321739,0.186957,0.134783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002765,0.318433,0.041667,0.034884,0.939698,0.5,0.375,0.041667,0.195853,0.023256,0.075949,0.096313,0.008889,0.012658,0.02907,0.008889,0.333333,0.435539,0.083333,0.016257,0.017442,0.057604,0.324921,0.044164,0.422713,0.097792,0.11041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007194,0.119658,0.25,0.006227,0.107784,0.002994,0.292653,0.006227,0.063512,0.004981,0.832666,0.043165,0.005988,0.272727,0.022541,0.008547,0.110778,0.260274,0.053892,0.002994,0.004098,0.181818,0.184211,0.030702,0.482456,0.184211,0.118421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5,0.100719,0.086331,0.032902,0.082287,0.013605,1,0.041009,0.111111,0.010576,0.309353,0.285714,0.005277,0.107914,0.012926,0.009763,0.113946,0.421857,0.111111,0.020049,0.006987,0.043165,0.315978,0.089767,0.308797,0.149013,0.136445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002765,0.349498,0.010471,0.009677,0.082287,0.011158,0.368201,0.024885,0.833333,0.011521,0.057143,0.428571,0.001395,0.010471,0.015207,0.009763,0.154762,0.283124,0.035714,0.004184,0.016129,0.828571,0.27907,0.091085,0.344961,0.156977,0.127907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002765,0.318433,0.027397,0.027221,0.2,0.000461,0.586207,0.034483,0.5,0.034483,0.25,0.125,0,0.048568,0.015207,0.125,0.069738,0.625,0.027189,0.075,0.016129,0.811518,0.242991,0.074766,0.373832,0.233645,0.074766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003454,1,0.006908,0.027221,0.011982,0.000864,0.352363,0.042314,0.654179,0.011521,0.296296,0.25,0,0.006908,0.017271,0.018732,0.047465,0.435539,0.0301,0.016257,0.027634,0.074415,0.328125,0.087891,0.327148,0.137695,0.119141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
